order_item_id,order_id,product_id,quantity
3395,1362,48,4
3396,1362,41,1
3397,1363,41,5
3398,1363,44,3
3399,1363,17,4
3400,1364,2,3
3401,1364,36,4
3402,1365,37,1
3403,1365,46,2
3404,1365,4,2
3405,1366,40,1
3406,1366,24,5
3407,1366,49,2
3408,1367,4,1
3409,1367,42,1
3410,1367,1,3
3411,1368,26,3
3412,1368,8,5
3413,1368,31,1
3414,1369,14,5
3415,1370,19,3
3416,1371,4,3
3417,1372,18,2
3418,1373,23,4
3419,1374,33,2
3420,1374,22,3
3421,1374,5,2
3422,1374,44,5
3423,1375,18,5
3424,1376,31,4
3425,1376,20,3
3426,1377,33,1
3427,1377,4,5
3428,1377,13,1
3429,1378,26,5
3430,1379,25,1
3431,1379,19,4
3432,1379,29,4
3433,1380,3,1
3434,1380,6,2
3435,1380,39,4
3436,1381,26,5
3437,1382,31,1
3438,1382,45,4
3439,1383,7,3
3440,1384,28,5
3441,1384,34,5
3442,1384,8,4
3443,1384,6,4
3444,1385,23,5
3445,1385,38,2
3446,1385,48,2
3447,1385,46,2
3448,1386,5,3
3449,1386,31,1
3450,1386,3,3
3451,1386,47,5
3452,1387,24,3
3453,1387,13,3
3454,1388,38,3
3455,1389,21,5
3456,1389,29,3
3457,1389,46,2
3458,1389,10,3
3459,1390,16,5
3460,1390,38,5
3461,1391,19,4
3462,1391,11,4
3463,1392,7,4
3464,1392,30,3
3465,1393,5,3
3466,1394,28,5
3467,1394,36,2
3468,1394,32,1
3469,1395,1,5
3470,1395,10,3
3471,1396,11,2
3472,1396,30,4
3473,1397,28,2
3474,1397,38,3
3475,1397,36,3
3476,1397,42,1
3477,1398,48,2
3478,1398,46,3
3479,1398,4,2
3480,1399,20,2
3481,1399,28,1
3482,1399,7,5
3483,1400,13,4
3484,1400,1,2
3485,1400,35,1
3486,1400,37,4
3487,1401,36,2
3488,1401,46,4
3489,1402,31,1
3490,1402,30,1
3491,1402,48,5
3492,1402,49,3
3493,1403,21,4
3494,1403,9,5
3495,1404,13,1
3496,1404,1,1
3497,1404,50,4
3498,1404,39,1
3499,1405,5,2
3500,1405,4,3
3501,1406,13,3
3502,1406,19,4
3503,1407,44,3
3504,1407,4,4
3505,1408,31,4
3506,1408,7,1
3507,1408,49,5
3508,1408,40,5
3509,1409,7,5
3510,1409,25,4
3511,1409,24,3
3512,1409,46,4
3513,1410,50,1
3514,1410,30,5
3515,1410,27,5
3516,1410,19,4
3517,1411,13,3
3518,1411,19,1
3519,1412,40,3
3520,1413,11,2
3521,1413,19,4
3522,1414,13,5
3523,1414,50,2
3524,1414,30,2
3525,1415,6,1
3526,1415,38,3
3527,1416,40,1
3528,1416,46,4
3529,1417,24,3
3530,1418,43,1
3531,1418,16,3
3532,1418,27,4
3533,1418,4,5
3534,1419,6,3
3535,1420,48,1
3536,1421,5,4
3537,1422,27,1
3538,1422,1,5
3539,1423,9,4
3540,1424,36,2
3541,1424,37,3
3542,1424,46,4
3543,1425,39,2
3544,1425,30,2
3545,1425,36,3
3546,1426,33,3
3547,1426,46,4
3548,1426,14,1
3549,1427,7,5
3550,1427,19,4
3551,1428,37,2
3552,1428,6,5
3553,1428,17,4
3554,1428,25,4
3555,1429,44,1
3556,1429,16,2
3557,1429,10,1
3558,1430,45,4
3559,1430,9,3
3560,1430,43,2
3561,1430,27,5
3562,1431,20,5
3563,1431,26,3
3564,1432,38,4
3565,1432,11,2
3566,1432,47,3
3567,1433,3,1
3568,1434,2,4
3569,1434,35,1
3570,1435,20,4
3571,1436,21,1
3572,1437,36,3
3573,1438,14,1
3574,1438,10,4
3575,1438,32,2
3576,1439,42,2
3577,1440,21,2
3578,1440,27,4
3579,1441,1,1
3580,1441,6,1
3581,1442,38,1
3582,1443,5,4
3583,1443,36,5
3584,1444,47,1
3585,1445,35,5
3586,1445,3,2
3587,1445,12,3
3588,1446,5,5
3589,1446,22,2
3590,1446,35,5
3591,1447,40,2
3592,1448,17,2
3593,1449,27,4
3594,1449,28,4
3595,1449,6,2
3596,1449,16,5
3597,1450,33,1
3598,1451,9,4
3599,1451,44,5
3600,1452,23,5
3601,1453,50,3
3602,1453,30,4
3603,1453,45,1
3604,1454,46,1
3605,1454,15,1
3606,1454,5,3
3607,1455,44,2
3608,1455,50,1
3609,1456,32,5
3610,1456,13,5
3611,1456,39,3
3612,1456,29,2
3613,1457,36,5
3614,1458,48,3
3615,1459,43,5
3616,1459,28,2
3617,1460,27,1
3618,1460,47,1
3619,1460,23,4
3620,1460,42,4
3621,1461,31,4
3622,1461,45,4
3623,1461,7,4
3624,1461,33,2
3625,1462,27,4
3626,1462,16,5
3627,1463,2,4
3628,1463,6,2
3629,1463,47,4
3630,1464,12,4
3631,1464,38,4
3632,1464,11,4
3633,1464,28,5
3634,1465,37,2
3635,1466,42,2
3636,1466,26,2
3637,1466,6,5
3638,1466,21,5
3639,1467,30,3
3640,1468,21,5
3641,1468,37,1
3642,1469,21,5
3643,1469,22,4
3644,1470,30,5
3645,1470,10,4
3646,1470,28,4
3647,1470,21,3
3648,1471,36,2
3649,1472,48,3
3650,1472,35,1
3651,1472,2,1
3652,1473,8,1
3653,1473,50,4
3654,1473,29,3
3655,1474,36,1
3656,1474,38,2
3657,1474,13,5
3658,1474,37,3
3659,1475,23,1
3660,1475,6,1
3661,1475,35,3
3662,1475,29,5
3663,1476,3,1
3664,1476,4,1
3665,1476,42,5
3666,1476,24,2
3667,1477,18,2
3668,1477,39,5
3669,1477,46,4
3670,1478,23,2
3671,1478,41,1
3672,1478,30,2
3673,1478,4,5
3674,1479,2,1
3675,1479,8,2
3676,1480,41,5
3677,1480,1,4
3678,1480,5,1
3679,1481,18,1
3680,1481,11,4
3681,1481,37,5
3682,1481,49,3
3683,1482,12,2
3684,1482,11,2
3685,1483,39,5
3686,1483,14,1
3687,1483,8,4
3688,1483,41,2
3689,1484,1,4
3690,1485,2,3
3691,1485,9,2
3692,1486,42,3
3693,1486,46,5
3694,1486,28,4
3695,1486,9,3
3696,1487,31,3
3697,1487,48,1
3698,1488,32,3
3699,1488,45,3
3700,1488,6,4
3701,1489,27,4
3702,1489,44,3
3703,1489,50,1
3704,1490,35,3
3705,1490,32,3
3706,1490,14,3
3707,1490,24,2
3708,1491,22,3
3709,1491,47,4
3710,1491,5,4
3711,1492,23,3
3712,1492,33,5
3713,1492,13,2
3714,1492,43,3
3715,1493,43,5
3716,1493,23,4
3717,1494,27,2
3718,1494,32,4
3719,1495,20,2
3720,1495,34,1
3721,1495,21,4
3722,1495,16,4
3723,1496,34,5
3724,1496,31,5
3725,1496,1,3
3726,1497,11,4
3727,1497,50,5
3728,1498,43,3
3729,1498,42,3
3730,1499,47,5
3731,1499,28,3
3732,1500,23,1
3733,1501,21,1
3734,1501,4,5
3735,1501,24,2
3736,1502,26,1
3737,1502,30,1
3738,1502,11,4
3739,1503,18,5
3740,1503,12,2
3741,1504,45,4
3742,1505,15,5
3743,1505,48,3
3744,1505,32,3
3745,1505,10,3
3746,1506,16,5
3747,1507,5,4
3748,1508,22,3
3749,1508,36,1
3750,1509,3,1
3751,1509,44,3
3752,1509,9,3
3753,1510,43,2
3754,1511,20,2
3755,1512,15,4
3756,1512,5,5
3757,1512,9,3
3758,1513,15,4
3759,1513,49,5
3760,1514,13,1
3761,1514,6,1
3762,1514,47,2
3763,1515,43,5
3764,1515,23,1
3765,1516,11,2
3766,1516,26,4
3767,1516,23,3
3768,1517,36,4
3769,1517,28,2
3770,1518,8,5
3771,1518,45,3
3772,1518,4,4
3773,1519,34,5
3774,1519,13,3
3775,1520,19,3
3776,1520,22,4
3777,1520,6,1
3778,1521,38,2
3779,1522,7,3
3780,1522,6,3
3781,1522,31,3
3782,1523,49,4
3783,1523,44,1
3784,1523,15,4
3785,1524,31,5
3786,1524,12,1
3787,1525,30,3
3788,1525,13,4
3789,1525,16,1
3790,1525,29,2
3791,1526,43,3
3792,1527,24,2
3793,1527,28,4
3794,1527,47,3
3795,1527,49,1
3796,1528,49,1
3797,1528,28,5
3798,1529,34,4
3799,1529,8,4
3800,1529,33,2
3801,1530,38,5
3802,1531,28,5
3803,1532,6,4
3804,1532,39,2
3805,1533,16,5
3806,1534,5,4
3807,1534,28,1
3808,1534,48,3
3809,1535,3,5
3810,1535,46,5
3811,1535,22,5
3812,1536,9,4
3813,1536,44,4
3814,1537,44,2
3815,1537,7,2
3816,1538,15,5
3817,1538,50,5
3818,1538,34,1
3819,1539,33,3
3820,1539,23,2
3821,1539,6,1
3822,1540,24,2
3823,1540,39,4
3824,1541,24,2
3825,1541,3,5
3826,1541,44,2
3827,1542,7,3
3828,1542,16,2
3829,1543,24,4
3830,1543,50,2
3831,1543,29,5
3832,1543,25,5
3833,1544,8,3
3834,1545,38,3
3835,1545,2,3
3836,1545,48,2
3837,1546,34,2
3838,1547,16,3
3839,1547,28,2
3840,1547,40,1
3841,1548,44,2
3842,1549,31,1
3843,1549,8,3
3844,1549,44,1
3845,1549,42,4
3846,1550,44,1
3847,1550,38,4
3848,1551,25,1
3849,1551,22,4
3850,1552,11,1
3851,1552,33,4
3852,1553,44,1
3853,1553,40,1
3854,1554,15,1
3855,1554,40,5
3856,1554,10,5
3857,1554,11,2
3858,1555,37,2
3859,1555,5,4
3860,1555,21,4
3861,1555,29,4
3862,1556,50,1
3863,1557,9,4
3864,1557,37,4
3865,1557,33,1
3866,1558,42,5
3867,1558,19,1
3868,1558,23,3
3869,1558,39,2
3870,1559,17,3
3871,1560,4,1
3872,1560,1,2
3873,1560,12,4
3874,1561,36,5
3875,1561,32,5
3876,1562,14,3
3877,1563,4,3
3878,1563,11,5
3879,1563,39,4
3880,1564,49,1
3881,1564,26,3
3882,1564,4,1
3883,1564,16,5
3884,1565,18,4
3885,1565,27,3
3886,1566,41,2
3887,1566,5,2
3888,1566,35,4
3889,1567,3,1
3890,1568,36,2
3891,1568,43,4
3892,1569,5,3
3893,1569,4,1
3894,1570,16,4
3895,1570,18,1
3896,1571,35,3
3897,1572,10,1
3898,1572,1,2
3899,1573,24,2
3900,1573,16,1
3901,1574,44,1
3902,1574,47,4
3903,1575,47,4
3904,1576,27,2
3905,1576,1,5
3906,1577,42,4
3907,1578,48,5
3908,1578,25,1
3909,1579,48,3
3910,1579,33,4
3911,1579,38,4
3912,1579,46,4
3913,1580,3,3
3914,1580,2,2
3915,1581,17,1
3916,1582,31,1
3917,1583,8,5
3918,1583,28,3
3919,1583,16,1
3920,1583,18,5
3921,1584,7,4
3922,1584,12,1
3923,1584,14,5
3924,1585,6,5
3925,1585,49,1
3926,1585,8,5
3927,1586,42,3
3928,1586,20,3
3929,1586,24,4
3930,1587,10,3
3931,1587,40,4
3932,1587,26,1
3933,1587,23,5
3934,1588,30,4
3935,1588,28,1
3936,1589,29,1
3937,1589,47,5
3938,1590,49,5
3939,1590,10,3
3940,1590,28,4
3941,1590,16,1
3942,1591,48,4
3943,1591,26,4
3944,1592,2,3
3945,1592,24,4
3946,1593,30,2
3947,1593,7,5
3948,1594,48,2
3949,1594,19,2
3950,1594,3,3
3951,1594,11,4
3952,1595,20,3
3953,1596,25,2
3954,1596,12,2
3955,1596,32,1
3956,1596,28,3
3957,1597,5,4
3958,1598,50,2
3959,1598,7,1
3960,1598,44,3
3961,1598,20,2
3962,1599,33,5
3963,1599,15,4
3964,1599,8,5
3965,1600,14,1
3966,1600,27,3
3967,1600,17,4
3968,1600,31,3
3969,1601,35,5
3970,1601,37,4
3971,1601,25,1
3972,1601,38,2
3973,1602,36,1
3974,1602,50,3
3975,1602,15,5
3976,1602,1,2
3977,1603,44,4
3978,1603,39,2
3979,1603,42,1
3980,1603,15,3
3981,1604,48,5
3982,1604,10,1
3983,1605,31,4
3984,1605,4,3
3985,1606,18,1
3986,1606,5,3
3987,1607,25,2
3988,1608,6,5
3989,1609,11,4
3990,1609,9,1
3991,1609,33,5
3992,1609,18,2
3993,1610,6,5
3994,1611,29,5
3995,1612,42,4
3996,1612,4,5
3997,1612,31,5
3998,1612,22,5
3999,1613,37,5
4000,1613,31,5
4001,1613,19,4
4002,1614,21,2
4003,1615,7,1
4004,1615,32,1
4005,1616,35,4
4006,1616,27,3
4007,1616,22,5
4008,1617,36,5
4009,1618,1,4
4010,1619,32,2
4011,1620,27,4
4012,1620,16,2
4013,1620,7,1
4014,1621,39,3
4015,1621,30,3
4016,1622,12,1
4017,1622,48,4
4018,1622,49,5
4019,1622,27,3
4020,1623,14,1
4021,1623,32,1
4022,1623,36,5
4023,1623,33,2
4024,1624,26,5
4025,1625,45,1
4026,1625,4,2
4027,1626,32,1
4028,1627,32,2
4029,1627,23,1
4030,1627,13,4
4031,1627,44,2
4032,1628,27,2
4033,1628,8,1
4034,1629,40,5
4035,1629,34,1
4036,1629,22,1
4037,1629,18,3
4038,1630,16,4
4039,1631,39,3
4040,1631,23,3
4041,1632,33,4
4042,1632,15,2
4043,1632,22,5
4044,1633,10,4
4045,1634,47,2
4046,1634,14,2
4047,1634,39,3
4048,1635,7,1
4049,1635,29,5
4050,1635,18,2
4051,1636,36,3
4052,1636,5,4
4053,1636,41,4
4054,1637,7,2
4055,1637,46,2
4056,1638,3,4
4057,1638,8,2
4058,1638,45,5
4059,1638,35,5
4060,1639,23,2
4061,1639,17,5
4062,1639,7,3
4063,1640,15,4
4064,1640,7,2
4065,1640,21,1
4066,1641,1,4
4067,1641,50,5
4068,1642,34,5
4069,1642,43,1
4070,1642,48,5
4071,1642,22,4
4072,1643,24,4
4073,1643,38,2
4074,1643,35,3
4075,1644,36,5
4076,1645,45,4
4077,1645,7,4
4078,1646,22,1
4079,1646,42,4
4080,1647,33,4
4081,1647,5,2
4082,1647,14,4
4083,1647,40,4
4084,1648,31,2
4085,1649,31,2
4086,1650,1,3
4087,1650,46,2
4088,1650,12,2
4089,1651,48,1
4090,1651,18,5
4091,1652,4,2
4092,1652,27,2
4093,1653,28,3
4094,1653,21,1
4095,1654,35,1
4096,1655,19,3
4097,1655,18,5
4098,1655,11,3
4099,1656,43,2
4100,1656,2,3
4101,1657,49,1
4102,1657,24,5
4103,1658,29,1
4104,1658,27,1
4105,1658,23,5
4106,1659,43,3
4107,1659,5,1
4108,1659,22,5
4109,1659,27,5
4110,1660,7,3
4111,1660,20,2
4112,1660,32,5
4113,1661,13,4
4114,1662,21,3
4115,1663,20,1
4116,1663,21,5
4117,1664,33,2
4118,1665,5,2
4119,1665,43,3
4120,1665,50,4
4121,1665,2,3
4122,1666,12,5
4123,1666,48,2
4124,1666,37,1
4125,1667,16,4
4126,1667,31,4
4127,1668,38,2
4128,1668,43,2
4129,1668,28,5
4130,1668,39,3
4131,1669,15,4
4132,1669,35,1
4133,1670,6,5
4134,1670,5,2
4135,1670,41,5
4136,1671,40,2
4137,1672,9,2
4138,1672,18,3
4139,1672,42,1
4140,1673,28,2
4141,1673,44,3
4142,1673,12,4
4143,1673,33,2
4144,1674,20,5
4145,1674,44,5
4146,1675,16,2
4147,1675,17,4
4148,1676,7,4
4149,1676,48,4
4150,1676,34,5
4151,1677,47,4
4152,1677,3,3
4153,1677,33,3
4154,1678,19,5
4155,1678,16,2
4156,1679,40,3
4157,1679,9,1
4158,1679,36,4
4159,1679,22,3
4160,1680,22,5
4161,1680,2,3
4162,1681,49,5
4163,1681,36,5
4164,1682,39,1
4165,1682,18,2
4166,1682,31,5
4167,1683,39,2
4168,1683,28,3
4169,1683,19,5
4170,1683,21,1
4171,1684,26,4
4172,1684,22,1
4173,1684,3,5
4174,1684,17,5
4175,1685,1,5
4176,1685,3,5
4177,1686,18,5
4178,1686,9,4
4179,1686,36,2
4180,1687,19,5
4181,1687,48,4
4182,1687,47,4
4183,1688,28,5
4184,1688,29,5
4185,1688,38,3
4186,1688,35,4
4187,1689,27,1
4188,1690,45,5
4189,1690,42,1
4190,1690,2,1
4191,1690,28,3
4192,1691,6,5
4193,1691,2,3
4194,1691,49,4
4195,1691,14,1
4196,1692,26,4
4197,1692,31,4
4198,1692,23,3
4199,1693,42,3
4200,1694,35,5
4201,1695,2,4
4202,1695,44,3
4203,1695,7,3
4204,1695,25,5
4205,1696,14,2
4206,1696,19,3
4207,1697,37,3
4208,1697,34,3
4209,1697,21,1
4210,1697,2,3
4211,1698,27,4
4212,1698,46,3
4213,1698,37,3
4214,1698,15,1
4215,1699,46,3
4216,1699,48,2
4217,1700,5,5
4218,1700,31,2
4219,1700,45,3
4220,1700,35,4
4221,1701,20,1
4222,1702,22,2
4223,1702,4,5
4224,1703,46,2
4225,1703,32,4
4226,1703,28,3
4227,1704,41,4
4228,1705,34,3
4229,1705,42,5
4230,1706,49,4
4231,1706,48,5
4232,1707,43,4
4233,1708,21,3
4234,1708,33,2
4235,1709,47,1
4236,1710,50,1
4237,1711,29,5
4238,1711,36,4
4239,1712,6,2
4240,1712,40,1
4241,1712,42,3
4242,1713,10,4
4243,1713,46,3
4244,1713,32,5
4245,1714,49,4
4246,1714,31,3
4247,1714,4,4
4248,1714,14,2
4249,1715,13,4
4250,1716,17,3
4251,1716,20,2
4252,1717,26,5
4253,1717,33,4
4254,1717,50,2
4255,1718,7,1
4256,1718,35,2
4257,1719,15,4
4258,1719,24,4
4259,1720,31,1
4260,1721,15,3
4261,1721,8,3
4262,1721,29,4
4263,1721,20,4
4264,1722,12,4
4265,1722,44,2
4266,1722,27,4
4267,1722,9,4
4268,1723,45,5
4269,1723,3,5
4270,1723,33,5
4271,1724,32,5
4272,1724,17,3
4273,1724,50,3
4274,1724,24,2
4275,1725,33,2
4276,1725,46,5
4277,1725,22,3
4278,1726,29,4
4279,1726,48,3
4280,1727,49,2
4281,1728,25,4
4282,1728,30,3
4283,1728,27,1
4284,1728,36,3
4285,1729,2,4
4286,1729,31,4
4287,1730,6,4
4288,1730,20,3
4289,1730,39,2
4290,1731,6,4
4291,1731,5,2
4292,1731,21,2
4293,1732,40,5
4294,1733,3,1
4295,1734,48,3
4296,1734,3,4
4297,1734,27,3
4298,1735,16,3
4299,1735,48,3
4300,1736,16,4
4301,1736,34,3
4302,1736,22,2
4303,1737,12,2
4304,1737,13,4
4305,1737,44,4
4306,1738,41,1
4307,1739,17,4
4308,1740,37,1
4309,1741,4,2
4310,1742,38,3
4311,1742,49,4
4312,1742,43,1
4313,1743,39,5
4314,1744,21,3
4315,1744,6,5
4316,1744,36,2
4317,1744,7,4
4318,1745,26,3
4319,1745,28,3
4320,1745,5,4
4321,1746,28,4
4322,1746,6,5
4323,1746,33,4
4324,1746,42,1
4325,1747,47,4
4326,1747,30,4
4327,1747,38,4
4328,1748,46,1
4329,1748,40,3
4330,1749,24,3
4331,1749,26,5
4332,1750,2,5
4333,1750,34,1
4334,1750,42,3
4335,1751,45,2
4336,1751,15,1
4337,1752,37,2
4338,1752,46,4
4339,1753,19,4
4340,1753,2,2
4341,1753,21,5
4342,1753,18,5
4343,1754,12,1
4344,1754,10,3
4345,1754,5,1
4346,1754,17,2
4347,1755,35,4
4348,1756,3,2
4349,1756,20,2
4350,1756,32,5
4351,1756,29,5
4352,1757,17,4
4353,1758,11,3
4354,1758,17,3
4355,1758,30,2
4356,1759,13,3
4357,1760,19,2
4358,1760,7,2
4359,1760,2,5
4360,1761,42,5
4361,1761,15,4
4362,1761,23,4
4363,1761,6,3
4364,1762,31,1
4365,1762,20,2
4366,1762,7,3
4367,1762,14,1
4368,1763,1,3
4369,1763,10,5
4370,1764,13,3
4371,1764,18,5
4372,1764,27,1
4373,1765,14,5
4374,1765,40,3
4375,1765,34,2
4376,1766,32,5
4377,1767,22,5
4378,1767,40,5
4379,1767,4,3
4380,1768,11,5
4381,1769,22,4
4382,1769,24,4
4383,1769,34,3
4384,1769,8,5
4385,1770,14,2
4386,1770,35,1
4387,1771,20,5
4388,1771,35,1
4389,1772,47,1
4390,1773,35,3
4391,1773,5,4
4392,1774,17,5
4393,1774,9,2
4394,1775,11,5
4395,1775,7,3
4396,1775,45,5
4397,1776,48,5
4398,1776,16,1
4399,1776,49,2
4400,1776,4,1
4401,1777,10,3
4402,1777,31,1
4403,1777,13,1
4404,1778,47,2
4405,1778,26,2
4406,1778,6,1
4407,1779,42,2
4408,1779,23,1
4409,1779,24,1
4410,1780,15,1
4411,1780,3,3
4412,1780,13,3
4413,1781,29,4
4414,1782,43,1
4415,1783,40,4
4416,1784,40,3
4417,1784,36,3
4418,1784,20,4
4419,1785,48,3
4420,1785,46,3
4421,1785,28,3
4422,1785,16,1
4423,1786,39,1
4424,1786,38,2
4425,1787,40,2
4426,1787,39,1
4427,1787,18,4
4428,1787,22,3
4429,1788,40,1
4430,1789,27,1
4431,1790,42,1
4432,1790,25,1
4433,1790,45,1
4434,1790,40,5
4435,1791,11,3
4436,1791,43,2
4437,1792,26,5
4438,1793,27,2
4439,1793,33,2
4440,1794,41,4
4441,1795,41,4
4442,1795,26,5
4443,1795,11,5
4444,1796,10,3
4445,1796,2,4
4446,1796,34,5
4447,1796,13,1
4448,1797,1,3
4449,1798,9,3
4450,1798,43,4
4451,1799,49,5
4452,1799,9,4
4453,1800,46,2
4454,1801,10,1
4455,1801,2,4
4456,1802,36,4
4457,1802,22,2
4458,1802,40,3
4459,1803,36,1
4460,1803,30,2
4461,1804,6,2
4462,1804,19,1
4463,1804,22,3
4464,1805,46,2
4465,1806,2,5
4466,1806,25,1
4467,1806,3,2
4468,1806,19,2
4469,1807,1,3
4470,1807,27,4
4471,1807,23,3
4472,1808,26,1
4473,1808,45,5
4474,1808,39,1
4475,1808,22,3
4476,1809,41,5
4477,1810,28,3
4478,1810,26,2
4479,1810,45,1
4480,1811,25,3
4481,1812,28,5
4482,1812,9,5
4483,1812,15,4
4484,1813,47,5
4485,1813,25,5
4486,1813,23,2
4487,1813,28,1
4488,1814,25,1
4489,1814,43,4
4490,1815,9,1
4491,1815,38,1
4492,1816,47,2
4493,1817,1,3
4494,1817,18,4
4495,1817,31,1
4496,1817,38,5
4497,1818,14,5
4498,1819,14,3
4499,1820,49,3
4500,1821,47,2
4501,1821,16,5
4502,1821,36,3
4503,1822,5,1
4504,1822,38,3
4505,1822,46,4
4506,1823,24,2
4507,1824,29,2
4508,1824,9,5
4509,1824,36,3
4510,1825,48,4
4511,1826,14,3
4512,1826,41,2
4513,1826,4,2
4514,1826,37,4
4515,1827,1,5
4516,1827,36,4
4517,1827,17,5
4518,1827,33,4
4519,1828,25,2
4520,1828,45,5
4521,1828,43,2
4522,1829,50,2
4523,1829,43,2
4524,1829,35,5
4525,1830,46,1
4526,1830,35,1
4527,1831,10,3
4528,1831,16,2
4529,1832,28,5
4530,1833,28,3
4531,1833,35,4
4532,1833,47,4
4533,1834,41,5
4534,1834,32,4
4535,1834,33,3
4536,1834,2,3
4537,1835,31,3
4538,1835,18,5
4539,1836,37,2
4540,1836,31,1
4541,1836,22,2
4542,1837,41,4
4543,1837,13,3
4544,1837,6,3
4545,1838,39,5
4546,1838,41,5
4547,1838,11,4
4548,1839,35,3
4549,1839,46,1
4550,1839,30,1
4551,1840,34,2
4552,1840,25,4
4553,1840,44,4
4554,1841,49,1
4555,1841,8,5
4556,1841,48,5
4557,1842,28,3
4558,1842,17,5
4559,1842,22,4
4560,1842,15,3
4561,1843,5,4
4562,1843,50,3
4563,1843,23,1
4564,1844,29,2
4565,1844,34,1
4566,1844,39,1
4567,1844,28,5
4568,1845,23,5
4569,1845,48,2
4570,1846,8,4
4571,1847,3,3
4572,1847,6,5
4573,1848,42,3
4574,1848,41,2
4575,1848,10,2
4576,1848,12,5
4577,1849,49,2
4578,1849,35,3
4579,1849,48,5
4580,1850,31,4
4581,1850,25,5
4582,1851,37,5
4583,1852,28,1
4584,1852,42,1
4585,1852,45,5
4586,1853,18,1
4587,1854,13,5
4588,1854,20,1
4589,1855,22,2
4590,1856,48,4
4591,1856,16,4
4592,1856,24,4
4593,1856,34,1
4594,1857,21,4
4595,1857,17,1
4596,1857,18,3
4597,1858,38,4
4598,1858,10,1
4599,1859,32,2
4600,1859,18,4
4601,1859,48,2
4602,1859,26,1
4603,1860,48,3
4604,1860,14,5
4605,1860,26,5
4606,1861,7,5
4607,1862,46,3
4608,1862,34,4
4609,1863,48,5
4610,1863,41,3
4611,1863,44,1
4612,1863,10,2
4613,1864,23,3
4614,1865,36,1
4615,1865,16,4
4616,1866,22,1
4617,1866,21,2
4618,1866,36,4
4619,1866,9,2
4620,1867,17,4
4621,1867,14,4
4622,1867,39,5
4623,1867,24,3
4624,1868,48,4
4625,1868,26,5
4626,1868,1,5
4627,1869,31,3
4628,1870,43,5
4629,1871,39,5
4630,1872,30,4
4631,1873,24,5
4632,1873,5,3
4633,1873,10,3
4634,1874,20,5
4635,1875,22,1
4636,1875,14,4
4637,1876,40,5
4638,1876,35,2
4639,1876,12,5
4640,1877,43,3
4641,1877,37,4
4642,1877,31,4
4643,1878,23,5
4644,1878,25,1
4645,1878,50,4
4646,1878,21,1
4647,1879,21,5
4648,1879,20,3
4649,1879,47,2
4650,1880,15,5
4651,1880,50,4
4652,1880,28,4
4653,1881,22,4
4654,1882,10,1
4655,1882,47,5
4656,1883,50,4
4657,1883,40,4
4658,1883,4,2
4659,1884,8,3
4660,1884,23,5
4661,1884,14,4
4662,1885,8,3
4663,1885,4,4
4664,1885,43,4
4665,1885,22,2
4666,1886,40,1
4667,1886,17,3
4668,1886,16,5
4669,1887,9,4
4670,1887,12,5
4671,1887,23,3
4672,1887,24,4
4673,1888,7,3
4674,1888,15,4
4675,1888,22,3
4676,1889,26,5
4677,1890,42,2
4678,1890,24,5
4679,1890,30,3
4680,1891,16,5
4681,1891,10,3
4682,1892,23,5
4683,1892,36,3
4684,1892,2,4
4685,1893,32,1
4686,1893,24,4
4687,1893,33,4
4688,1894,10,5
4689,1895,41,2
4690,1895,8,4
4691,1895,50,2
4692,1896,14,3
4693,1896,48,4
4694,1897,20,1
4695,1898,7,4
4696,1898,17,1
4697,1898,26,3
4698,1898,38,4
4699,1899,47,1
4700,1899,45,5
4701,1899,16,3
4702,1899,19,3
4703,1900,3,2
4704,1900,34,4
4705,1900,46,3
4706,1901,46,1
4707,1901,50,1
4708,1901,26,4
4709,1902,13,5
4710,1903,7,3
4711,1903,2,5
4712,1903,5,1
4713,1903,30,1
4714,1904,29,1
4715,1905,30,5
4716,1905,37,1
4717,1905,42,4
4718,1905,18,5
4719,1906,45,3
4720,1906,39,3
4721,1906,12,1
4722,1906,34,4
4723,1907,8,3
4724,1907,48,5
4725,1908,43,5
4726,1908,36,4
4727,1909,26,2
4728,1909,44,4
4729,1909,16,4
4730,1909,23,2
4731,1910,44,5
4732,1910,23,5
4733,1910,46,4
4734,1911,32,1
4735,1912,9,1
4736,1912,35,2
4737,1912,14,2
4738,1912,18,3
4739,1913,49,2
4740,1914,5,3
4741,1915,4,4
4742,1915,39,3
4743,1916,32,3
4744,1916,41,5
4745,1917,28,2
4746,1917,26,3
4747,1918,46,4
4748,1918,50,4
4749,1918,47,1
4750,1918,37,3
4751,1919,13,1
4752,1920,30,2
4753,1921,50,3
4754,1921,41,5
4755,1921,28,2
4756,1922,2,2
4757,1922,33,4
4758,1922,12,2
4759,1922,22,4
4760,1923,46,2
4761,1923,50,5
4762,1923,5,5
4763,1924,28,2
4764,1924,38,2
4765,1924,7,2
4766,1924,6,2
4767,1925,17,2
4768,1926,11,1
4769,1926,25,5
4770,1926,6,4
4771,1927,22,3
4772,1927,40,4
4773,1928,29,3
4774,1928,17,4
4775,1928,41,3
4776,1929,12,3
4777,1929,24,3
4778,1930,5,1
4779,1930,8,5
4780,1930,34,3
4781,1931,14,4
4782,1932,13,3
4783,1932,33,2
4784,1932,2,1
4785,1932,44,2
4786,1933,45,5
4787,1934,29,4
4788,1934,47,5
4789,1935,50,3
4790,1935,7,4
4791,1935,35,1
4792,1936,25,2
