order_id,customer_id,order_date,sales_channel,order_status
1221,933,2025-02-21,Online,Returned
1222,141,2025-07-14,Mobile App,Completed
1223,347,2025-04-18,Store,Completed
1224,246,2025-07-09,Store,Returned
1225,176,2025-09-27,Mobile App,Completed
1226,900,2025-12-31,Online,Completed
1227,148,2025-03-08,Online,Completed
1228,546,2025-07-13,Mobile App,Completed
1229,326,2025-11-03,Store,Returned
1230,251,2025-01-24,Mobile App,Cancelled
1231,194,2025-10-02,Store,Completed
1232,336,2025-05-07,Online,Returned
1233,815,2025-05-24,Online,Cancelled
1234,992,2025-10-27,Store,Completed
1235,745,2025-02-11,Store,Returned
1236,630,2025-02-03,Online,Cancelled
1237,398,2025-11-27,Mobile App,Completed
1238,511,2025-09-23,Store,Completed
1239,330,2025-12-31,Store,Cancelled
1240,712,2025-09-05,Mobile App,Completed
1241,486,2025-05-18,Mobile App,Completed
1242,654,2025-10-26,Mobile App,Completed
1243,213,2025-04-23,Online,Completed
1244,884,2025-05-01,Store,Completed
1245,314,2025-08-06,Store,Cancelled
1246,161,2025-07-11,Store,Cancelled
1247,87,2025-03-10,Online,Completed
1248,456,2025-09-23,Store,Completed
1249,598,2025-01-22,Store,Cancelled
1250,637,2025-06-22,Store,Completed
1251,479,2025-08-10,Store,Completed
1252,824,2025-09-12,Store,Completed
1253,392,2025-01-13,Online,Completed
1254,240,2025-05-16,Mobile App,Completed
1255,368,2025-02-12,Store,Cancelled
1256,526,2025-10-07,Mobile App,Completed
1257,805,2025-05-22,Online,Completed
1258,122,2025-02-06,Store,Completed
1259,560,2025-04-13,Store,Completed
1260,692,2025-06-18,Store,Completed
1261,764,2025-12-16,Store,Completed
1262,723,2025-11-06,Online,Returned
1263,758,2025-10-06,Store,Completed
1264,789,2025-06-03,Store,Completed
1265,802,2025-07-26,Store,Cancelled
1266,776,2025-12-02,Online,Completed
1267,670,2025-09-20,Online,Completed
1268,234,2025-04-27,Mobile App,Returned
1269,215,2025-08-31,Online,Cancelled
1270,602,2025-10-10,Store,Returned
1271,834,2025-08-25,Store,Completed
1272,321,2025-04-07,Store,Returned
1273,428,2025-04-18,Store,Completed
1274,874,2025-10-13,Online,Completed
1275,143,2025-10-23,Online,Completed
1276,966,2025-01-05,Store,Returned
1277,855,2025-07-01,Store,Completed
1278,430,2025-08-06,Mobile App,Completed
1279,782,2025-12-20,Mobile App,Completed
1280,334,2025-10-28,Online,Cancelled
1281,805,2025-01-17,Online,Completed
1282,976,2025-06-19,Mobile App,Returned
1283,819,2025-11-05,Mobile App,Cancelled
1284,888,2025-07-20,Store,Completed
1285,972,2025-07-20,Online,Cancelled
1286,396,2025-04-07,Store,Completed
1287,337,2025-10-19,Store,Returned
1288,917,2025-06-05,Online,Completed
1289,107,2025-12-12,Mobile App,Completed
1290,33,2025-12-19,Mobile App,Completed
1291,28,2025-04-06,Online,Completed
1292,934,2025-07-17,Store,Completed
1293,239,2025-05-30,Mobile App,Cancelled
1294,72,2025-08-21,Online,Completed
1295,531,2025-01-06,Online,Completed
1296,881,2025-07-30,Store,Completed
1297,114,2025-03-08,Mobile App,Completed
1298,490,2025-02-05,Store,Completed
1299,134,2025-04-16,Store,Completed
1300,838,2025-12-30,Mobile App,Completed
1301,163,2025-11-06,Mobile App,Completed
1302,602,2025-04-14,Mobile App,Returned
1303,702,2025-08-23,Store,Completed
1304,8,2025-03-15,Store,Completed
1305,845,2025-07-24,Mobile App,Completed
1306,539,2025-06-18,Mobile App,Completed
1307,472,2025-08-25,Mobile App,Completed
1308,755,2025-02-16,Store,Returned
1309,903,2025-08-22,Store,Returned
1310,863,2025-12-31,Store,Completed
1311,628,2025-03-31,Store,Completed
1312,184,2025-11-13,Mobile App,Completed
1313,469,2025-07-16,Mobile App,Completed
1314,716,2025-10-19,Online,Completed
1315,716,2025-01-23,Online,Completed
1316,281,2025-11-18,Mobile App,Completed
1317,683,2025-02-04,Mobile App,Returned
1318,740,2025-04-22,Store,Completed
1319,781,2025-10-11,Online,Completed
1320,79,2025-02-23,Mobile App,Completed
1321,420,2025-08-19,Online,Completed
1322,213,2025-09-17,Online,Completed
1323,28,2025-02-07,Mobile App,Returned
1324,692,2025-08-25,Store,Completed
1325,764,2025-07-24,Online,Completed
1326,39,2025-01-06,Store,Completed
1327,727,2025-03-11,Store,Returned
1328,767,2025-08-26,Store,Completed
1329,70,2025-02-12,Mobile App,Returned
1330,249,2025-08-13,Online,Completed
1331,841,2025-05-23,Online,Completed
1332,859,2025-01-10,Mobile App,Completed
1333,182,2025-05-31,Online,Cancelled
1334,760,2025-07-20,Online,Completed
1335,688,2025-01-06,Mobile App,Completed
1336,158,2025-08-14,Store,Completed
1337,222,2025-01-18,Mobile App,Cancelled
1338,222,2025-08-15,Mobile App,Completed
1339,857,2025-11-22,Mobile App,Returned
1340,679,2025-12-04,Online,Completed
1341,707,2025-06-07,Store,Completed
1342,613,2025-01-03,Online,Completed
1343,786,2025-04-14,Online,Completed
1344,931,2025-05-03,Online,Completed
1345,17,2025-08-04,Online,Completed
1346,346,2025-04-09,Mobile App,Returned
1347,65,2025-04-23,Online,Returned
1348,172,2025-03-27,Online,Completed
1349,525,2025-02-25,Store,Completed
1350,576,2025-11-17,Online,Cancelled
1351,213,2025-10-05,Store,Completed
1352,124,2025-04-29,Online,Completed
1353,366,2025-06-15,Online,Completed
1354,412,2025-12-01,Store,Completed
1355,399,2025-04-19,Store,Completed
1356,68,2025-12-03,Store,Returned
1357,639,2025-07-08,Online,Completed
1358,907,2025-04-22,Store,Completed
1359,786,2025-11-03,Store,Completed
1360,730,2025-10-02,Mobile App,Completed
1361,258,2025-02-18,Mobile App,Completed
1362,647,2025-12-23,Store,Returned
1363,947,2025-12-22,Online,Completed
1364,180,2025-11-22,Mobile App,Completed
1365,872,2025-12-08,Store,Completed
1366,344,2025-01-10,Mobile App,Cancelled
1367,460,2025-07-15,Mobile App,Returned
1368,760,2025-04-30,Mobile App,Cancelled
1369,722,2025-01-07,Online,Completed
1370,632,2025-03-05,Store,Completed
1371,756,2025-08-08,Online,Cancelled
1372,82,2025-01-31,Online,Completed
1373,511,2025-06-01,Online,Completed
1374,385,2025-04-15,Mobile App,Completed
1375,244,2025-11-03,Store,Returned
1376,899,2025-06-18,Online,Completed
1377,326,2025-11-26,Online,Cancelled
1378,811,2025-08-01,Mobile App,Completed
1379,769,2025-01-13,Online,Returned
1380,340,2025-06-25,Online,Completed
1381,553,2025-01-28,Mobile App,Completed
1382,821,2025-12-18,Mobile App,Returned
1383,228,2025-11-08,Store,Cancelled
1384,330,2025-04-04,Store,Returned
1385,7,2025-02-03,Store,Completed
1386,977,2025-04-09,Online,Returned
1387,145,2025-04-15,Online,Completed
1388,178,2025-10-31,Mobile App,Completed
1389,242,2025-09-17,Online,Completed
1390,743,2025-08-28,Store,Completed
1391,739,2025-04-12,Online,Completed
1392,181,2025-11-07,Online,Completed
1393,293,2025-10-23,Store,Returned
1394,207,2025-05-20,Store,Completed
1395,974,2025-07-04,Store,Completed
1396,172,2025-08-30,Store,Completed
1397,518,2025-11-09,Mobile App,Completed
1398,779,2025-03-21,Store,Completed
1399,781,2025-07-15,Store,Completed
1400,778,2025-06-03,Mobile App,Cancelled
1401,157,2025-10-11,Mobile App,Completed
1402,264,2025-07-14,Store,Completed
1403,465,2025-05-26,Store,Cancelled
1404,621,2025-09-04,Online,Completed
1405,140,2025-08-29,Online,Completed
1406,939,2025-04-08,Online,Completed
1407,883,2025-09-14,Mobile App,Returned
1408,384,2025-09-09,Store,Completed
1409,963,2025-07-22,Mobile App,Completed
1410,394,2025-09-08,Store,Returned
1411,603,2025-02-06,Store,Completed
1412,944,2025-03-05,Store,Cancelled
1413,167,2025-04-10,Store,Completed
1414,790,2025-06-28,Mobile App,Returned
1415,501,2025-11-22,Mobile App,Completed
1416,714,2025-01-30,Mobile App,Completed
1417,949,2025-08-06,Mobile App,Completed
1418,249,2025-09-02,Online,Completed
1419,647,2025-12-28,Mobile App,Completed
1420,715,2025-12-07,Mobile App,Completed
1421,268,2025-11-06,Store,Returned
1422,151,2025-05-11,Online,Cancelled
1423,593,2025-12-06,Online,Completed
1424,120,2025-02-17,Mobile App,Returned
1425,939,2025-07-16,Store,Returned
1426,601,2025-02-11,Mobile App,Completed
1427,898,2025-08-05,Online,Completed
1428,259,2025-12-21,Store,Cancelled
1429,991,2025-09-30,Mobile App,Completed
1430,601,2025-06-07,Mobile App,Completed
1431,771,2025-02-15,Online,Returned
1432,587,2025-06-26,Online,Completed
1433,767,2025-04-18,Mobile App,Completed
1434,716,2025-06-07,Online,Completed
1435,836,2025-09-09,Online,Completed
1436,72,2025-12-23,Store,Cancelled
1437,427,2025-12-02,Store,Returned
1438,442,2025-03-29,Online,Completed
1439,191,2025-12-27,Online,Completed
1440,499,2025-04-04,Mobile App,Completed
1441,462,2025-10-18,Online,Completed
1442,206,2025-01-31,Mobile App,Completed
1443,829,2025-04-09,Store,Completed
1444,452,2025-11-17,Mobile App,Completed
1445,890,2025-11-22,Online,Completed
1446,301,2025-02-13,Store,Completed
1447,284,2025-02-02,Store,Completed
1448,600,2025-05-01,Store,Completed
1449,689,2025-02-21,Online,Completed
1450,273,2025-01-04,Mobile App,Cancelled
1451,809,2025-01-22,Online,Completed
1452,535,2025-01-04,Store,Cancelled
1453,533,2025-05-17,Store,Completed
1454,776,2025-06-22,Mobile App,Completed
1455,345,2025-07-09,Mobile App,Completed
1456,323,2025-05-03,Store,Returned
1457,409,2025-07-13,Mobile App,Completed
1458,999,2025-07-02,Store,Completed
1459,4,2025-08-22,Mobile App,Completed
1460,743,2025-03-13,Online,Cancelled
1461,126,2025-09-29,Store,Returned
1462,770,2025-05-08,Store,Completed
1463,634,2025-12-18,Mobile App,Completed
1464,528,2025-07-31,Mobile App,Completed
1465,4,2025-11-23,Store,Completed
1466,649,2025-07-04,Online,Returned
1467,334,2025-12-14,Store,Completed
1468,622,2025-09-06,Store,Returned
1469,628,2025-02-11,Store,Completed
1470,962,2025-09-01,Mobile App,Returned
1471,927,2025-02-21,Mobile App,Completed
1472,301,2025-11-07,Online,Returned
1473,147,2025-09-24,Mobile App,Returned
1474,517,2025-01-17,Online,Completed
1475,816,2025-02-14,Store,Returned
1476,562,2025-08-28,Online,Completed
1477,978,2025-03-01,Store,Returned
1478,554,2025-05-04,Online,Completed
1479,175,2025-12-04,Mobile App,Completed
1480,109,2025-08-11,Mobile App,Completed
1481,165,2025-06-17,Store,Completed
1482,226,2025-05-12,Mobile App,Completed
1483,975,2025-12-10,Online,Returned
1484,140,2025-10-01,Mobile App,Returned
1485,504,2025-02-16,Mobile App,Completed
1486,893,2025-04-25,Mobile App,Cancelled
1487,67,2025-11-26,Store,Completed
1488,933,2025-07-15,Mobile App,Returned
1489,804,2025-10-15,Store,Completed
1490,229,2025-05-13,Online,Completed
1491,90,2025-02-27,Online,Completed
1492,759,2025-10-31,Online,Returned
1493,965,2025-03-01,Mobile App,Completed
1494,131,2025-06-10,Store,Cancelled
1495,755,2025-01-01,Store,Completed
1496,605,2025-10-02,Online,Completed
1497,434,2025-06-13,Store,Returned
1498,957,2025-03-06,Mobile App,Returned
1499,617,2025-10-30,Online,Completed
1500,405,2025-01-05,Mobile App,Completed
1501,324,2025-03-16,Store,Completed
1502,512,2025-12-15,Store,Completed
1503,616,2025-05-26,Online,Returned
1504,682,2025-12-26,Online,Cancelled
1505,328,2025-06-08,Mobile App,Returned
1506,127,2025-05-21,Mobile App,Cancelled
1507,490,2025-11-20,Online,Completed
1508,299,2025-12-27,Store,Completed
1509,830,2025-06-20,Online,Returned
1510,216,2025-04-26,Mobile App,Returned
1511,54,2025-04-02,Store,Returned
1512,402,2025-06-03,Mobile App,Completed
1513,23,2025-10-08,Store,Completed
1514,433,2025-12-14,Store,Completed
1515,776,2025-07-20,Store,Completed
1516,541,2025-05-25,Store,Returned
1517,946,2025-04-10,Mobile App,Cancelled
1518,404,2025-02-19,Online,Completed
1519,771,2025-10-25,Online,Returned
1520,312,2025-08-23,Mobile App,Completed
1521,592,2025-03-12,Store,Returned
1522,495,2025-05-30,Online,Completed
1523,224,2025-04-11,Mobile App,Returned
1524,10,2025-07-05,Mobile App,Cancelled
1525,105,2025-12-14,Online,Completed
1526,974,2025-08-07,Mobile App,Completed
1527,949,2025-01-29,Online,Completed
1528,998,2025-08-31,Online,Completed
1529,121,2025-09-21,Mobile App,Completed
1530,608,2025-08-11,Online,Returned
1531,740,2025-07-26,Online,Completed
1532,122,2025-05-04,Store,Completed
1533,310,2025-12-19,Mobile App,Completed
1534,669,2025-07-12,Mobile App,Returned
1535,675,2025-02-15,Store,Returned
1536,392,2025-05-21,Mobile App,Returned
1537,456,2025-07-08,Online,Completed
1538,120,2025-02-12,Online,Completed
1539,657,2025-12-09,Mobile App,Completed
1540,24,2025-10-28,Mobile App,Cancelled
1541,492,2025-05-21,Mobile App,Returned
1542,97,2025-10-31,Online,Completed
1543,496,2025-11-27,Mobile App,Completed
1544,306,2025-10-20,Online,Completed
1545,334,2025-02-02,Mobile App,Cancelled
1546,190,2025-07-27,Mobile App,Completed
1547,404,2025-10-12,Mobile App,Cancelled
1548,501,2025-02-02,Mobile App,Cancelled
1549,552,2025-11-30,Online,Completed
1550,989,2025-12-04,Online,Completed
1551,883,2025-11-03,Mobile App,Completed
1552,6,2025-10-12,Store,Completed
1553,126,2025-01-21,Online,Cancelled
1554,212,2025-12-01,Online,Completed
1555,576,2025-05-12,Online,Completed
1556,128,2025-09-17,Store,Completed
1557,990,2025-10-06,Online,Completed
1558,968,2025-12-03,Online,Completed
1559,308,2025-01-24,Mobile App,Completed
1560,675,2025-10-01,Store,Completed
1561,591,2025-09-09,Mobile App,Completed
1562,536,2025-06-30,Mobile App,Cancelled
1563,523,2025-04-18,Mobile App,Completed
1564,679,2025-01-23,Online,Completed
1565,193,2025-03-14,Store,Completed
1566,981,2025-03-10,Mobile App,Cancelled
1567,222,2025-10-30,Store,Completed
1568,132,2025-11-15,Store,Completed
1569,564,2025-05-11,Store,Completed
1570,666,2025-03-25,Store,Completed
1571,86,2025-05-11,Mobile App,Completed
1572,963,2025-12-22,Online,Cancelled
1573,209,2025-02-06,Mobile App,Returned
1574,276,2025-11-21,Mobile App,Returned
1575,198,2025-07-10,Mobile App,Returned
1576,664,2025-09-19,Mobile App,Completed
1577,430,2025-03-20,Store,Completed
1578,389,2025-01-14,Mobile App,Completed
1579,80,2025-05-19,Online,Cancelled
1580,113,2025-12-17,Mobile App,Completed
1581,68,2025-06-18,Mobile App,Completed
1582,372,2025-06-20,Store,Completed
1583,890,2025-04-26,Store,Completed
1584,101,2025-07-13,Online,Completed
1585,975,2025-02-23,Online,Completed
1586,540,2025-06-06,Mobile App,Completed
1587,98,2025-09-28,Store,Returned
1588,586,2025-05-25,Mobile App,Completed
1589,623,2025-02-20,Online,Completed
1590,326,2025-07-19,Online,Completed
1591,826,2025-12-14,Mobile App,Cancelled
1592,609,2025-07-26,Store,Cancelled
1593,131,2025-05-13,Online,Returned
1594,526,2025-03-21,Mobile App,Completed
1595,147,2025-07-13,Mobile App,Returned
1596,274,2025-01-28,Mobile App,Returned
1597,998,2025-07-09,Mobile App,Completed
1598,695,2025-11-08,Store,Returned
1599,469,2025-04-04,Store,Completed
1600,818,2025-08-28,Mobile App,Completed
1601,283,2025-08-08,Mobile App,Returned
1602,903,2025-04-28,Store,Returned
1603,879,2025-02-14,Store,Completed
1604,790,2025-06-10,Online,Returned
1605,82,2025-02-09,Mobile App,Completed
1606,968,2025-02-17,Online,Cancelled
1607,59,2025-02-13,Mobile App,Completed
1608,568,2025-09-10,Online,Completed
1609,694,2025-09-18,Mobile App,Completed
1610,492,2025-09-12,Mobile App,Returned
1611,694,2025-09-30,Mobile App,Completed
1612,416,2025-01-08,Mobile App,Completed
1613,933,2025-01-04,Mobile App,Completed
1614,720,2025-10-01,Mobile App,Completed
1615,251,2025-12-05,Mobile App,Returned
1616,624,2025-01-22,Mobile App,Completed
1617,988,2025-03-28,Mobile App,Cancelled
1618,926,2025-04-26,Online,Completed
1619,376,2025-03-10,Mobile App,Completed
1620,976,2025-01-27,Store,Completed
1621,389,2025-03-29,Store,Completed
1622,347,2025-12-14,Online,Cancelled
1623,872,2025-03-02,Store,Completed
1624,495,2025-05-31,Store,Completed
1625,3,2025-11-20,Mobile App,Completed
1626,223,2025-06-06,Mobile App,Cancelled
1627,846,2025-01-19,Store,Cancelled
1628,869,2025-09-07,Online,Completed
1629,7,2025-11-12,Store,Completed
1630,306,2025-07-01,Online,Completed
1631,359,2025-04-06,Store,Completed
1632,10,2025-02-21,Store,Completed
1633,203,2025-02-13,Mobile App,Cancelled
1634,921,2025-03-20,Store,Completed
1635,936,2025-09-07,Online,Completed
1636,788,2025-12-03,Store,Completed
1637,482,2025-07-22,Store,Completed
1638,374,2025-08-08,Online,Cancelled
1639,832,2025-05-18,Online,Completed
1640,673,2025-08-13,Online,Completed
1641,363,2025-08-11,Online,Completed
1642,905,2025-12-30,Online,Completed
1643,195,2025-05-26,Online,Completed
1644,405,2025-08-04,Mobile App,Completed
1645,923,2025-01-17,Online,Returned
1646,204,2025-09-03,Mobile App,Completed
1647,122,2025-08-04,Store,Cancelled
1648,508,2025-12-16,Mobile App,Completed
1649,333,2025-07-24,Mobile App,Returned
1650,946,2025-07-19,Online,Completed
1651,981,2025-02-25,Online,Completed
1652,160,2025-06-26,Mobile App,Completed
1653,786,2025-12-17,Online,Completed
1654,695,2025-06-25,Store,Cancelled
1655,756,2025-01-05,Store,Completed
1656,297,2025-05-25,Store,Completed
1657,780,2025-08-08,Online,Cancelled
1658,157,2025-09-19,Online,Completed
1659,288,2025-02-28,Store,Returned
1660,254,2025-12-08,Store,Completed
1661,486,2025-12-28,Online,Returned
1662,748,2025-09-15,Mobile App,Completed
1663,194,2025-10-30,Mobile App,Returned
1664,153,2025-04-28,Online,Completed
1665,411,2025-01-20,Store,Completed
1666,952,2025-03-16,Store,Completed
1667,632,2025-04-13,Online,Completed
1668,390,2025-07-28,Mobile App,Completed
1669,717,2025-11-21,Online,Completed
1670,345,2025-08-07,Store,Completed
1671,523,2025-08-07,Mobile App,Completed
1672,312,2025-02-26,Store,Completed
1673,288,2025-06-29,Mobile App,Completed
1674,253,2025-06-13,Online,Completed
1675,42,2025-01-01,Online,Returned
1676,763,2025-06-14,Online,Completed
1677,484,2025-05-24,Mobile App,Completed
1678,442,2025-04-05,Store,Completed
1679,373,2025-06-21,Store,Completed
1680,100,2025-12-09,Online,Returned
1681,566,2025-03-08,Store,Completed
1682,760,2025-07-05,Mobile App,Cancelled
1683,542,2025-11-06,Store,Completed
1684,666,2025-05-22,Online,Cancelled
1685,394,2025-02-14,Online,Completed
1686,645,2025-11-05,Online,Completed
1687,601,2025-12-02,Online,Completed
1688,722,2025-08-17,Online,Completed
1689,965,2025-10-07,Mobile App,Completed
1690,309,2025-08-31,Online,Cancelled
1691,739,2025-03-20,Online,Completed
1692,197,2025-08-03,Mobile App,Returned
1693,259,2025-10-14,Store,Completed
1694,460,2025-11-19,Mobile App,Completed
1695,933,2025-08-12,Online,Completed
1696,430,2025-09-26,Mobile App,Completed
1697,171,2025-11-03,Store,Returned
1698,991,2025-03-08,Store,Completed
1699,979,2025-10-17,Online,Returned
1700,195,2025-07-23,Store,Returned
1701,546,2025-09-20,Online,Completed
1702,449,2025-09-18,Store,Cancelled
1703,799,2025-07-19,Store,Cancelled
1704,279,2025-04-16,Online,Completed
1705,164,2025-10-20,Online,Cancelled
1706,714,2025-01-05,Mobile App,Completed
1707,516,2025-12-29,Mobile App,Cancelled
1708,266,2025-06-05,Online,Completed
1709,726,2025-05-18,Mobile App,Completed
1710,176,2025-04-25,Online,Cancelled
1711,244,2025-05-30,Online,Returned
1712,152,2025-05-23,Online,Completed
1713,895,2025-01-27,Mobile App,Completed
1714,844,2025-04-18,Mobile App,Completed
1715,2,2025-11-29,Store,Returned
1716,620,2025-07-08,Store,Completed
1717,970,2025-12-28,Mobile App,Completed
1718,740,2025-03-10,Store,Cancelled
1719,302,2025-06-16,Online,Returned
1720,836,2025-01-06,Store,Completed
1721,749,2025-05-24,Online,Completed
1722,995,2025-01-09,Mobile App,Returned
1723,889,2025-10-26,Online,Returned
1724,764,2025-12-19,Store,Returned
1725,264,2025-11-17,Mobile App,Cancelled
1726,565,2025-04-16,Store,Completed
1727,333,2025-05-18,Online,Cancelled
1728,645,2025-07-22,Online,Completed
1729,238,2025-08-11,Store,Completed
1730,924,2025-09-03,Online,Completed
1731,186,2025-08-24,Online,Completed
1732,194,2025-10-19,Store,Returned
1733,185,2025-11-28,Store,Completed
1734,318,2025-03-25,Online,Completed
1735,704,2025-11-08,Online,Completed
1736,147,2025-02-06,Store,Completed
1737,466,2025-11-27,Store,Completed
1738,742,2025-09-27,Online,Returned
1739,769,2025-01-07,Mobile App,Completed
1740,387,2025-07-16,Online,Completed
1741,847,2025-01-07,Mobile App,Completed
1742,136,2025-05-08,Online,Completed
1743,147,2025-11-18,Mobile App,Completed
1744,812,2025-01-05,Online,Cancelled
1745,754,2025-06-23,Mobile App,Completed
1746,208,2025-03-13,Store,Cancelled
1747,914,2025-08-16,Online,Completed
1748,340,2025-09-03,Online,Completed
1749,58,2025-10-06,Mobile App,Completed
1750,643,2025-10-06,Online,Completed
1751,845,2025-01-23,Online,Cancelled
1752,304,2025-02-22,Mobile App,Completed
1753,146,2025-01-01,Online,Completed
1754,233,2025-08-07,Store,Completed
1755,362,2025-12-02,Store,Completed
1756,944,2025-12-17,Store,Returned
1757,906,2025-02-27,Store,Completed
1758,113,2025-04-25,Online,Completed
1759,366,2025-02-09,Mobile App,Completed
1760,122,2025-07-04,Online,Completed
1761,620,2025-03-19,Online,Completed
1762,544,2025-06-21,Mobile App,Completed
1763,696,2025-08-06,Online,Returned
1764,704,2025-06-04,Mobile App,Completed
1765,357,2025-02-23,Store,Completed
1766,678,2025-07-08,Store,Returned
1767,818,2025-02-09,Online,Completed
1768,797,2025-12-02,Online,Completed
1769,152,2025-07-19,Store,Returned
1770,816,2025-09-02,Online,Completed
1771,592,2025-08-07,Mobile App,Completed
1772,149,2025-02-16,Store,Completed
1773,187,2025-07-17,Store,Completed
1774,507,2025-08-06,Store,Returned
1775,997,2025-07-31,Mobile App,Returned
1776,342,2025-03-12,Mobile App,Completed
1777,393,2025-08-03,Mobile App,Completed
1778,552,2025-10-01,Store,Cancelled
1779,550,2025-04-28,Store,Completed
1780,595,2025-08-04,Mobile App,Cancelled
1781,796,2025-12-22,Mobile App,Completed
1782,720,2025-02-14,Online,Completed
1783,3,2025-04-15,Online,Completed
1784,572,2025-08-31,Online,Completed
1785,62,2025-06-28,Store,Completed
1786,302,2025-08-24,Online,Cancelled
1787,996,2025-08-04,Online,Completed
1788,848,2025-04-25,Online,Returned
1789,142,2025-03-02,Mobile App,Returned
1790,147,2025-07-13,Mobile App,Completed
1791,713,2025-08-06,Store,Completed
1792,719,2025-02-24,Mobile App,Cancelled
1793,76,2025-09-02,Mobile App,Completed
1794,31,2025-03-17,Store,Completed
1795,81,2025-05-06,Online,Completed
1796,583,2025-08-02,Online,Completed
1797,482,2025-03-13,Mobile App,Cancelled
1798,716,2025-06-03,Store,Completed
1799,740,2025-06-22,Store,Returned
1800,712,2025-01-07,Store,Completed
1801,160,2025-01-31,Mobile App,Completed
1802,619,2025-03-30,Mobile App,Completed
1803,12,2025-07-22,Store,Returned
1804,971,2025-08-21,Mobile App,Returned
1805,850,2025-05-13,Mobile App,Cancelled
1806,314,2025-12-30,Online,Completed
1807,954,2025-03-22,Store,Completed
1808,535,2025-07-13,Online,Returned
1809,217,2025-07-25,Mobile App,Completed
1810,225,2025-07-20,Online,Returned
1811,1000,2025-10-14,Mobile App,Completed
1812,837,2025-12-21,Store,Completed
1813,321,2025-12-01,Mobile App,Completed
1814,848,2025-07-14,Online,Completed
1815,823,2025-07-10,Mobile App,Completed
1816,200,2025-05-19,Online,Completed
1817,80,2025-07-05,Mobile App,Completed
1818,29,2025-05-03,Store,Completed
1819,555,2025-02-24,Online,Completed
1820,612,2025-01-06,Store,Completed
1821,565,2025-04-14,Mobile App,Completed
1822,247,2025-05-18,Online,Cancelled
1823,579,2025-01-23,Mobile App,Completed
1824,47,2025-01-25,Store,Completed
1825,967,2025-06-08,Online,Completed
1826,770,2025-05-25,Store,Cancelled
1827,200,2025-06-11,Store,Returned
1828,365,2025-03-08,Mobile App,Returned
1829,100,2025-06-19,Store,Returned
1830,516,2025-02-21,Mobile App,Completed
1831,25,2025-10-28,Store,Completed
1832,601,2025-01-20,Store,Completed
1833,156,2025-12-16,Store,Completed
1834,907,2025-11-17,Online,Returned
1835,238,2025-04-21,Mobile App,Returned
1836,145,2025-03-24,Mobile App,Cancelled
1837,747,2025-11-08,Mobile App,Cancelled
1838,953,2025-06-24,Store,Completed
1839,348,2025-05-29,Store,Cancelled
1840,877,2025-08-09,Online,Returned
1841,793,2025-12-16,Store,Completed
1842,214,2025-11-09,Mobile App,Completed
1843,982,2025-03-20,Mobile App,Returned
1844,510,2025-02-19,Online,Completed
1845,785,2025-06-08,Mobile App,Completed
1846,511,2025-02-18,Store,Completed
1847,174,2025-06-01,Online,Completed
1848,287,2025-10-23,Store,Completed
1849,92,2025-02-06,Online,Returned
1850,791,2025-08-24,Store,Completed
1851,263,2025-08-15,Mobile App,Completed
1852,963,2025-03-05,Mobile App,Completed
1853,41,2025-07-06,Store,Completed
1854,419,2025-11-14,Mobile App,Completed
1855,452,2025-07-07,Mobile App,Cancelled
1856,975,2025-06-10,Store,Completed
1857,699,2025-07-31,Mobile App,Completed
1858,270,2025-12-16,Online,Cancelled
1859,660,2025-01-30,Mobile App,Completed
1860,717,2025-10-15,Online,Completed
1861,874,2025-02-23,Store,Completed
1862,163,2025-10-19,Store,Completed
1863,229,2025-07-18,Store,Returned
1864,96,2025-06-28,Store,Completed
1865,658,2025-10-01,Store,Completed
1866,88,2025-04-03,Mobile App,Completed
1867,940,2025-07-23,Store,Completed
1868,412,2025-06-18,Online,Completed
1869,351,2025-11-06,Store,Completed
1870,720,2025-09-01,Online,Completed
1871,466,2025-01-20,Mobile App,Completed
1872,972,2025-08-29,Online,Returned
1873,219,2025-06-13,Mobile App,Completed
1874,616,2025-07-14,Online,Completed
1875,809,2025-08-09,Store,Completed
1876,56,2025-04-19,Online,Returned
1877,434,2025-05-19,Store,Returned
1878,181,2025-02-12,Online,Completed
1879,281,2025-07-27,Online,Completed
1880,895,2025-12-31,Store,Completed
1881,538,2025-04-20,Mobile App,Completed
1882,189,2025-01-28,Online,Completed
1883,351,2025-06-02,Online,Completed
1884,358,2025-08-03,Store,Completed
1885,549,2025-12-19,Online,Returned
1886,448,2025-07-01,Mobile App,Cancelled
1887,399,2025-01-06,Mobile App,Cancelled
1888,204,2025-02-09,Mobile App,Returned
1889,593,2025-11-12,Online,Completed
1890,681,2025-06-12,Online,Completed
1891,919,2025-08-23,Online,Completed
1892,886,2025-06-12,Online,Returned
1893,417,2025-05-15,Mobile App,Returned
1894,4,2025-08-19,Online,Returned
1895,461,2025-11-24,Mobile App,Completed
1896,38,2025-04-22,Mobile App,Completed
1897,431,2025-12-23,Mobile App,Completed
1898,616,2025-07-13,Online,Completed
1899,215,2025-04-08,Mobile App,Cancelled
1900,979,2025-01-08,Store,Completed
1901,17,2025-06-04,Store,Cancelled
1902,839,2025-03-05,Mobile App,Completed
1903,665,2025-08-22,Store,Completed
1904,361,2025-06-30,Mobile App,Completed
1905,536,2025-06-21,Online,Completed
1906,470,2025-08-08,Store,Completed
1907,567,2025-11-01,Online,Cancelled
1908,447,2025-07-15,Store,Returned
1909,706,2025-12-15,Store,Returned
